Id	Name	Kind	Censored_Desc
6512	העיר הלבנה	ארכיאולוגיה והיסטוריה	"בתל אביב נמצא מצונזר הבאוהאוס הפתוח הגדול בעולם האזור שקיבל את השם "" העיר הלבנה "" והוכרז על - ידי ארגון אונסקו כאתר מורשת עולמית . 
 באזור ניצבים עדיין כ-1,000 מבנים מקוריים , המרוכזים בעיקר בשדרות רוטשילד וברחובות ביאליק ודיזנגוף . 
 הם מבטאים את השקפת העולם של אסכולה אדריכלית זו שראשיתה לאחר מלחמת העולם הראשונה : שפת עיצוב פשוטה העונה על צורכי היומיום של האנשים . 
 הבניינים הלבנים הרבועים הצטיינו ביופי מאופק , שהתבסס על משחק בין צורות גיאומטריות שונות , כמו מרפסות עגולות ששימשו כמקומות מפגש שכונתיים לצד חלונות רבועים , גגות שטוחים ועמודים גבוהים . 
 צלם : שפרה לויתן . מתוך מצונזר פיקיוויקי ."
6542	גן לאומי עבדת	ארכיאולוגיה והיסטוריה	"עבדת , שהוכרזה על - ידי ארגון אונסקו כאתר מורשת עולמית , הוקמה על - ידי סוחרים נבטיים , כתחנת דרכים על דרך הבשמים שחצתה את הנגב . במרכז המבקרים מוצג סרט קצר שבו תוכלו ללמוד על מצונזר . לאחר מכן תוכלו לסייר בבית המרחץ העתיק , במגדל השמירה שנבנה במאה השלישית , במקדש נבטי שהפך ברבות השנים לכנסייה , שעמודיה יוצרים כעין מסגרת לנוף המדברי המרהיב של הנגב . גת לדריכת ענבים היא עדות למיומנויותיהם של החקלאים הנבטים שעיבדו את האדמה בחבל ארץ צחיח זה . 
 שימו לב!בעקבות משבר הקורונה קיימת הגבלה של מספר המבקרים באתרי רט""ג ונדרש רישום מראש . לינק להרשמה ."
6547	מצד חצבה	ארכיאולוגיה והיסטוריה	"המצד היה מצונזר מרכזי בתקופת המקרא ובתקופות הנבטית והרומית . 
 בין השאר נמצאו בו מצודות מתקופת הבית הראשון , שרידי מבנים מן התקופות הנבטית והרומית ומקדש אדומי . 
 ליד מצונזר נמצא עץ שיזף בן כ-1,000 שנה . 
 קרדיט לתמונה : רן ימין . מתוך מצונזר פיקיוויקי . 
 "
6551	מצלול ז'ול ורן	שעשועים והרפתקאות	"מצפה תת - ימי נייד הצמוד לקרקעיתה של ספינת תיור . השיט משלב הפלגה לאורך חופי מפרץ אילת עם תצפית דרך קירות ענק שקופים בשמורת האלמוגים ובʺגנים היפנייםʺ. 
 אפשר כמובן גם להישאר על הסיפונים העליונים וליהנות מבר וסיפון שיזוף . 
 "
6555	מצפה מואב	טבע ובעלי חיים	"מצונזר סמוך לעיר ערד הכולל פסל של תומרקין , טיילת ותצפית נוף אל מדבר יהודה הדרומי , הר הנגב הצפוני , ים המלח , הרי מואב והרי אדום . 
 מתוך מצונזר Pikiwiki 
 "
6569	עין יטבתה - עין ע'דיאן	טבע ובעלי חיים	"עין ע'דיאן היה בעבר המעיין הגדול ביותר בערבה הדרומי , ולכן שימש לאורך הדורות כנקודת עצירה להולכים בדרך מעבר הירדן לחוף הים התיכון או מהנגב לאילת . 
 כששלטה האימפריה הרומית באיזור היא הציבה מצודת דרכים שתשמור על המים ותספק שירותים לעוברים . 
 שרידי המצודה המרובעת הם מימי הקיסר דיוקלטיאנוס , ששלט בשטח ארץ ישראל בתחילת המאה ה-4 , ומצפון להם מצויים שרידים של בית מרחץ רומי . 
 על גבי שרידי המצודה ניצב בניין משטרה שהוקם בידי הטורקים ושימש אחר - כך את משטרת הגמלים הבריטית . 
 יותר מאוחר נוצלו מי המעיין על ידי תושבי קיבוץ יוטבתה הסמוך שעלה לקרקע בשנות ה-1950 . 
 בנווה המדבר הזה הסתובבו הפרות הראשונות של הקיבוץ שהניבו תוצרת איכותית במיוחד – מוצרי החלב של יטבתה . 
 שאיבות חברת מקורות לאורך השנים יבשו את נביעות המעיין וכיום רואים בסביבתו חורשת דקלים ובאר . 
 צלם : אבישי טייכר . מתוך מצונזר פיקיוויקי ."
6571	הר הכרמל	טבע ובעלי חיים	"בהר הכרמל , הנזכר במקרא כסמל ליופי , שוכנים יחד מצונזר , מצונזר ונוף אנושי מרתק . הערים הדרוזיות דליית אל כרמל ועוספיה הן יעדים המושכים מבקרים רבים , וכמוהן גם המוחרקה ( קרן הכרמל ) , מצונזר שבו לפי המסורת התעמת אליהו עם נביאי הבעל . דרומית לחיפה נמצאת שמורת מצונזר הר הכרמל , הכוללת את שמורת מצונזר "" מצונזר - בר "" . שמורת מצונזר "" נחל המערות "" מספרת את סיפורם של האנשים שחיו על ההר בתקופות פרהיסטוריות . בעיר הנמל חיפה נמצאים המקדש הבהאי בעל כיפת הזהב והגנים המרהיבים המקיפים אותו , המושבה הגרמנית – שכונה שבנו חברי מסדר הטמפלרים במאה ה-19 על בתיה ורחובותיה המשוחזרים , אוניברסיטת חיפה והטכניון ."
6572	עין כרם	ארכיאולוגיה והיסטוריה	הכפר עין כרם , על הסמטאות הציוריות , הכנסיות , הגלריות , חנויות חפצי האומנות והמסעדות שבו שוכן על הגבעות המדורגות דרומית - מערבית לירושלים , במרחק נסיעה קצרה ממרכז העיר . בעיניהם של מבקרים נוצרים הרואים בכפר את מצונזר הולדתו של יוחנן המטביל , גולת הכותרת של ביקור בכפר הן הכנסיות המפורסמות ביותר , כנסיית יוחנן המטביל וכנסיית הביקור . לאחרונה שוחזר המעיין העתיק של הכפר – באר מרים .
6574	עין עקרבים ועין צין	טבע ובעלי חיים	"שני מעיינות בהר הנגב הצפוני המהווים נווה מדבר עם צמחייה ומים זורמים . המים בהם לא ניתנים לשתייה , וגם לא כדאי להתרחץ בהם , כי מקורם במפעלי הפוספטים . 
 תמונות מתוך ויקישיתוף 
 "
6577	גן לאומי עיר דוד	ארכיאולוגיה והיסטוריה	"מצונזר הארכאולוגי עיר דוד , נמצאים שרידיה הקדומים ביותר של ירושלים , מהאלף הרביעי לפנה""ס ועד התקופה הביזנטית . תוכלו לראות כאן ממצאים מרשימים רבים , ביניהם חומות העיר האדירות , מבנה אבן מדורג בגובה 13 מטרים מהתקופה היבוסית ( מאות 12 - 11 לפנה""ס ) ושרידי בתים שנהרסו לצורך הקמת בית המקדש הראשון . תראו גם את שרידי בית המקדש השני , חומות ומגדלים מהתקופה הביזנטית ואת ברכת השילוח הקדומה שבפתחה של נקבת חזקיהו ( נקבת השילוח ) . 
  נקבת השילוח היא גולת הכותרת של הביקור מצונזר מצונזר עיר דויד . לפי התיאור המקראי , הנקבה - שאורכה יותר מחצי קילומטר – נחצבה בימי המלך חזקיהו , בשנת 701 לפני הספירה , כדי להגן על מעיין הגיחון לקראת פלישת האשורים . במהלך הסיור בנקבה ( נמשך כ-45 דקות וכרוך בהליכה במים ) , תוכלו להבחין לאור הפנסים בסימני החציבה שהותירו גרזניהם של שני צוותי החפירה שעבדו כאן בימי קדם , וכן תראו את נקודת המפגש המדויקת של שני הצוותים – עדויות אשר הופכות את הנקבה לאחת ממערכות המים המרתקות ביותר בעולם . 
 הללויה - עיר דוד חושפת את סיפור התחיה של ירושלים הקדומה במופע ייחודי ומרגש המוקרן בטכנולוגיה עילית פורצת דרך ראשונה מסוגה בישראל , על גבי עתיקות עיר דוד , תחת כיפת השמים ."
6582	הר ציון	ארכיאולוגיה והיסטוריה	"ציון , הוא אחד השמות הקדומים ביותר של ירושלים , וכך נקראת העיר כשדוד קובע בה את בירת הממלכה . 
 במשך מאות בשנים היה קבר דוד שעל הר ציון , מצונזר עלייה לרגל . בחלק אחר של המתחם העתיק נמצא החדר העליון , מצונזר שבו על פי האמונה הנוצרית התקיימה הסעודה האחרונה של ישו . 
 מולו שוכנת כנסיית דורמיציון שהוקמה בשנת 1898 מצונזר שבו לפי המסורת הקתולית , עלתה מרים השמימה . שער ציון , שהוא אחד משמונת שערי העיר העתיקה , מחבר את הר ציון לעיר העתיקה . 
 צלם : דרור פייטלסון . מתוך מצונזר פיקיוויקי ."
